• The security measures in place to ensure that electronically transmitted ePHI has not been improperly modified without detection
• How to detect if transmitted ePHI has been improperly modified

Obtain and review documentation demonstrating the implementation of security measures to protect electronic transmissions of ePHI. Evaluate the content to determine if the implemented security measures ensure that electronically transmitted PHI cannot be improperly modified without detection.

Has the entity chosen to implement an alternative measure?
If yes  obtain and review entity documentation of why it has determined that the implementation specification is not a reasonable and appropriate safeguard and what equivalent alternative measure has been implemented instead.
Evaluate documentation and assess whether the alternative measure implemented is equivalent to the protections afforded by the implementation specification."

19,Transmission Security,Addressable,164.312(e)(2)(ii),Encryption  ,Implement a mechanism to encrypt electronic protected health information whenever deemed appropriate.,"Does the entity have policies and procedures in place to implement an encryption mechanism to encrypt ePHI whenever deemed appropriate?

Does the entity have encryption mechanism to encrypt ePHI whenever deemed?

Obtain and review policies and procedures regarding the encryption of electronically transmitted ePHI. Evaluate the content relative to the specified criteria to determine that the implementation and use of encryption appropriately secures electronically transmitted ePHI.

Elements to review may include but are not limited to:
• Type(s) and documentation of encryption technology used to secure electronically transmitted ePHI
• How the confidential processes or keys used for encryption are managed and protected
• How access to modify or create keys is restricted to appropriate personnel
• Identify when it is appropriate to encrypt ePHI

Obtain and review documentation demonstrating the encrypted mechanism is implemented to encrypt ePHI. Evaluate and determine whether encrypted mechanism has the capability to encrypt ePHI when it is deemed as appropriate.

Obtain and review documentation demonstrating that electronically transmitted ePHI is encrypted. Evaluate and determine if ePHI encrypted is appropriate and in accordance with related policies and procedures.

Has the entity chosen to implement an alternative measure?
If yes  obtain and review entity documentation of why it has determined that the implementation specification is not a reasonable and appropriate safeguard and what equivalent alternative measure has been implemented instead.
Evaluate documentation and assess whether the alternative measure implemented is equivalent to the protections afforded by the implementation specification."

20,Business Associate Contracts or Other Arrangements,Required,164.314(a)(1),Business Associate Contracts or Other Arrangements,The contract or other arrangement between the covered entity and its business associate required by § 164.308(b)(3) must meet the requirements of paragraph (a)(2)(i) or (a)(2)(ii) of this section  as applicable.,"Does the entity have policies and procedures in place regarding its contractual arrangements with contractors or other entities to which it discloses ePHI for use on its behalf?

Elements to review may include but are not limited to:
• Does the entity use a standard business associate contract with contractors or other entities to which it discloses ePHI
• What is the approval process for deviations of standard business associate contracts

Obtain and review the entity s standard business associate contract template(s). Evaluate and determine that the entity s standard business associate contract template(s) meet the requirements of 45 CFR § 164.314(a)(2)(i)  § 164.314(a)(2)(ii)  or § 164.314(a)(2)(iii)  as applicable.

Obtain and review documentation demonstrating the entity s approval process when deviations affecting the implementation of safeguards to protect ePHI are considered. Evaluate and determine if the entity s policies for approving deviations affecting safeguards to protect ePHI are appropriate."

20,Business Associate Contracts or Other Arrangements,Required,164.314(a)(2)(i)(A),Business associate contracts,The contract must provide that the business associate will— (A) Comply with the applicable requirements of this subpart;,"Does the entity have policies and procedures in place regarding the content of its business associate contracts to ensure that its business associates will comply with applicable requirements of Subpart C of 45 CFR Part 164?

Obtain and review business associate contracts. Evaluate and determine if the business associate contracts provide that the entity s business associates shall implement appropriate safeguards and comply with Subpart C of 45 CFR Part 164 with respect to ePHI to prevent the use or disclosure of PHI other than as provided for by the business associate contract."

20,Business Associate Contracts or Other Arrangements,Required,164.314(a)(2)(i)(B),Business associate contracts,The contract must provide that the business associate will  in accordance with § 164.308(b)(2)  ensure that any subcontractors that create  receive  maintain  or transmit electronic protected health information on behalf of the business associate agree to comply with the applicable requirements of this subpart by entering into a contract or other arrangement that complies with this section,"Does the entity have policies and procedures in place requiring that its business associate contracts or other arrangements require that subcontractors that create  receive  maintain or transmit ePHI on behalf of its business associates agree to comply with the applicable parts of Subpart C of 45 CFR Part 164 by entering into a business associate contract or other arrangement that complies with 45 CFR § 164.314(a)?

Obtain and review business associate contracts. Evaluate and determine if the business associate contracts require that business associate s subcontractors comply with the applicable parts of Subpart C of 45 CFR Part 164 by entering into a business associate contract or other arrangement that complies with 45 CFR § 164.314(a)."

20,Business Associate Contracts or Other Arrangements,Required,164.314(a)(2)(i)(C),Business associate contracts,The contract must provide that the business associate will report to the covered entity any security incident of which it becomes aware  including breaches of unsecured protected health information as required by § 164.410,"Does the entity have policies and procedures in place regarding the content of its business associate contracts to ensure that its business associates will report any security incident of which it becomes aware  including breaches of unsecured PHI  as required by 45 CFR § 164.410?

Obtain and review business associate contracts. Evaluate and determine if the business associate contracts require that business associates report any security incident of which it becomes aware  including breaches of unsecured PHI  as required by 45 CFR § 164.410.

Obtain and review documentation demonstrating that the entity s business associates have reported security incidents of which it was aware  including breaches of unsecured PHI  as required by 45 CFR § 164.410."

20,Business Associate Contracts or Other Arrangements,Required,164.314(a)(2)(ii),Other Arrangements,The covered entity is in compliance with paragraph (a)(1) of this section if it has another arrangement in place that meets the requirements of § 164.504(e)(3).,"Does the entity have policies and procedures in place regarding other arrangements to have in place (e.g.  a Memorandum of Understanding if the covered entity and business associate are government agencies) that meet the requirements of 45 CFR § 164.504(e)(3)?

Obtain and review documentation of the entity s other arrangements with business associates. Evaluate and determine if the other arrangements meet the requirements of 45 CFR § 164.504(e)(3)."

20,Business Associate Contracts or Other Arrangements,Required,164.314(a)(2)(iii),Business associate contracts with subcontractors,The requirements of paragraphs (a)(2)(i) and (a)(2)(ii) of this section apply to the contract or other arrangement between a business associate and a subcontractor required by § 164.308(b)(4) in the same manner as such requirements apply to contracts or other arrangements between a covered entity and business associate.,"Does the business associate have policies and procedures in place regarding business associate contracts or other arrangements with its subcontractors such that the requirements of 45 CFR § 164.314(a)(2)(i)-(ii) would apply to the business associate and its subcontractors in the same manner as such requirements apply to a covered entity and its business associates?

Obtain and review business associate contracts entered into with subcontractors. Evaluate and determine if the business associate contracts require that the requirements of 45 CFR § 164.314(a)(2)(i)-(ii) would apply to the business associate and its subcontractor in the same manner as such requirements apply to a covered entity and its business associates."

21,Policies and Procedures,Required,164.316(a),Policies and Procedures,Implement reasonable and appropriate policies and procedures to comply with the standards  implementation specifications  or other requirements of this subpart  taking into account those factors specified in §164.306(b)(2)(i)  (ii)  (iii)  and (iv). This standard is not to be construed to permit or excuse an action that violates any other standard  implementation specification  or other requirements of this subpart. A covered entity or business associate may change its policies and procedures at any time  provided that the changes are documented and are implemented in accordance with this subpart.,"Does the entity have policies and procedures in place to implement reasonable and appropriate policies and procedures to comply with the standards  implementation specification or other requirements of the Security Rule?

Obtain and review documentation of the policies and procedures regarding the implementation of policies and procedures required to comply with Security Rule standards  implementation specifications or other requirements."

21,Policies and Procedures,Required,164.316(b)(1)(i)(ii),Documentation,"(i) Maintain the policies and procedures implemented to comply with this subpart in written (which may be electronic) form; and
(ii) If an action  activity or assessment is required by this subpart to be documented  maintain a written (which may be electronic) record or the action  activity  or assessment.","Does the entity have policies and procedures to maintain written policies and procedures related to the security rule and written documents of (if any) actions  activities  or assessments required of the security rule?

Obtain and review policies and procedures regarding the maintenance of policies and procedures.

Obtain and review documentation demonstrating that policies and procedures are being maintained.

Obtain and review written documentation demonstrating the entity s action  activity or assessment that is required by the Security Rule. Evaluate and determine if such implementation is in accordance with related policies and procedures."

21,Policies and Procedures,Required,164.316(b)(2)(i),Time Limit,Retain the documentation required by paragraph (b)(1) of this section for 6 years from the date of its creation or the date when it last was in effect  whichever is later.,"Does the entity have policies and procedures in place regarding the retention of required documentation for six (6) years from the date of its creation or the date when it last was in effect?

Obtain and review documentation of policies and procedures for compliance with retention requirements.

Obtain and review documentation demonstrating that policies and procedures are being maintained for six (6) years from the date of its creation or the date when it last was in effect.

Obtain and review documentation demonstrating that an action  activity  or assessment is being maintained for six (6) years from the date of its creation or the date when it last was in effect. Evaluate and determine if such implementation is in accordance with related policies and procedures."

21,Policies and Procedures,Required,164.316(b)(2)(ii),Availability,Make documentation available to those persons responsible for implementing the procedures to which the documentation pertains.,"Does the entity have policies and procedures in place requiring that documentation be made available to the workforce members responsible for implementing applicable Security Rule policies and procedures?

Obtain and review documentation of policies and procedures regarding the availability of documentation.

Obtain and review documentation demonstrating that Security Rule policies and procedures are made available to the workforce members responsible for implementing the pertaining procedures. Evaluate and determine if implementation is in accordance with related policies and procedures."

21,Policies and Procedures,Required,164.316(b)(2)(iii),Updates,Review documentation periodically  and update as needed  in response to environmental or operational changes affecting the security of the electronic protected health information.,"Does the entity have policies and procedures in place to perform periodic reviews and updates to Security Rule policies and procedures?

Obtain and review policies and procedures regarding documentation reviews and updates.

Obtain and review documents demonstrating that policies and procedures are reviewed and updated on a periodic basis. Evaluate and determine if such implementation is in accordance with related policies and procedures."
